개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,관리주체,데이터갱신시점,도로명주소,병상수,상세영업상태명,상세영업상태코드,영업상태코드,의료기관종별명,의료인수,입원실수,전화번호,좌표정보(X),좌표정보(Y),지번주소,진료과목내용,진료과목내용명,총면적,최종수정시점
6440000,201164400002000010,2011-10-31,,영업/정상,,,,,,,함께하는 복지재단 성지하임병원,정신병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 논산시 연산면 한전2길 52,296,정상,1,01,,10,44,0417349100,216597.739258596    ,300536.753920728    ,충청남도 논산시 연산면 한전리 337번지 11호 11호,,,,2015-07-16 00:00:00
6440000,201164400002000011,2011-11-30,,폐업,2012-06-07,,,,,,연세효요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 예산군 예산읍 금오대로 49-5 (외 1필지),130,폐업,3,03,의사,4,24,0413329500,185053.708184988    ,354745.325200816    ,충청남도 예산군 예산읍 산성리 648번지 외 1필지 ,"침구과, 한방내과, 한방신경정신과, 한방재활의학과, 신경과, 신경외과, 정형외과, 재활의학과, 내과","침구과, 한방내과, 한방신경정신과, 한방재활의학과, 신경과, 신경외과, 정형외과, 재활의학과, 내과",,2012-06-09 00:00:00
6440000,201164400002000012,2011-12-03,,폐업,2013-08-29,,,,,,해오름요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 태안군 태안읍 환동로 31 (외 2필지),210,폐업,3,03,의사,6,34,0416729988,136721.899201391    ,361207.709288131    ,충청남도 태안군 태안읍 남문리 627번지 1호 외 2필지 1호,"내과, 가정의학과, 신경과, 마취통증의학과","내과, 가정의학과, 신경과, 마취통증의학과",,2013-09-02 00:00:00
6440000,201164400002000013,2011-12-14,,영업/정상,,,,,,,운주산성요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 연기군 전동면 모산고개길 96-25,158,정상,1,01,,3,30,,,, 123번지 4호 4호,"내과, 외과, 가정의학과","내과, 외과, 가정의학과",,2011-12-14 00:00:00
6440000,201264400002000001,2012-02-14,,폐업,2019-06-01,,,0,,,안회당요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 홍성군 홍성읍 조양로 244,100,폐업,3,03,한의사,2,14,0416338888,170998.330364407    ,344334.034070655    ,충청남도 홍성군 홍성읍 고암리 577번지 6호 6호,"내과, 재활의학과, 한방내과, 한방재활의학과","내과, 재활의학과, 한방내과, 한방재활의학과",0,2019-06-04 09:39:49
6440000,201264400002000002,2012-04-13,,폐업,2019-02-12,,,1950,,,부강병원,병원,I,시군구(위임),2026-02-19 17:33:48,충청남도 천안시 서북구 쌍용1길 21 (쌍용동),81,폐업,3,03,의사,2,15,0415777733,210575.20818702     ,366678.430326726    ,충청남도 천안시 서북구 쌍용동  2013번지 ,"정형외과, 내과, 영상의학과, 마취통증의학과, 소아청소년과, 이비인후과, 신경외과","정형외과, 내과, 영상의학과, 마취통증의학과, 소아청소년과, 이비인후과, 신경외과",1950,2019-02-13 08:32:31
6440000,201264400002000003,2012-04-25,,영업/정상,,,,,,,서천한국요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 서천군 마서면 어리길 205-7,598,정상,1,01,의사,28,128,0419505200,173350.433213724    ,284023.690753376    ,충청남도 서천군 마서면 어리 191번지 1호 1호,"흉부외과, 비뇨기과, 내과, 신경외과","흉부외과, 비뇨기과, 내과, 신경외과",,2015-06-19 00:00:00
6440000,201264400002000004,2012-09-12,,폐업,,,,,,,금비의료재단 천안효한방병원,한방병원,I,시군구(위임),2026-02-19 17:33:47,"충청남도 천안시 동남구 천안대로 215, 3층층 (삼룡동,3층)",84,폐업,3,03,,8,24,0414103332,214670.392318062    ,362906.847543519    ,충청남도 천안시 동남구 삼룡동  381번지 22호 3층 22호,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과(계 7개과목)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과(계 7개과목)",,2013-09-13 00:00:00
6440000,201264400002000005,2012-09-28,,영업/정상,,,,,,,진우의료재단 우리요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 서산시 동헌로 15 (석남동),398,정상,1,01,,5,58,0416651166,151104.889829119    ,363445.727194826    ,충청남도 서산시 석남동  16번지 28호 28호,"가정의학과, 내과, 피부과, 이비인후과, 신경외과, 외과, 한방내과, 한방안이비인후피부과, 침구과, 한방재활의학과","가정의학과, 내과, 피부과, 이비인후과, 신경외과, 외과, 한방내과, 한방안이비인후피부과, 침구과, 한방재활의학과",,2015-06-13 00:00:00
6440000,201264400002000006,2012-10-15,,영업/정상,,,,,,,천안사랑요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,"충청남도 천안시 서북구 원두정3길 37, 5층층 (두정동,5층)",132,정상,1,01,의사,3,22,0415647733,212143.901726633    ,370237.186200327    ,충청남도 천안시 서북구 두정동  943번지 5층 ,"내과, 신경과, 가정의학과","내과, 신경과, 가정의학과",,2014-07-28 00:00:00
6440000,201264400002000007,2012-10-24,,영업/정상,,,,0,,,청양요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 청양군 청양읍 중앙로 151,89,정상,1,01,,4,13,0419426600,182284.836693273    ,328046.567178473    ,충청남도 청양군 청양읍 읍내리 221번지 4호 4호,"내과, 외과, 정형외과, 재활의학과, 가정의학과, 신경외과(계 6개 과목)","내과, 외과, 정형외과, 재활의학과, 가정의학과, 신경외과(계 6개 과목)",0,2016-10-13 08:36:17
6440000,201264400002000008,2012-12-04,,영업/정상,,,,,,,광덕의료재단 도고온천 요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 아산시 도고면 온천대로 697,286,정상,1,01,,3,36,0415428118,193076.791587932    ,362665.326946746    ,충청남도 아산시 도고면 와산리 53번지 3호 3호,"내과, 가정의학과, 재활의학과","내과, 가정의학과, 재활의학과",,2014-04-09 00:00:00
6440000,201264400002000009,2012-12-06,,영업/정상,,,,1394,,,이수병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 아산시 배방읍 고속철대로 61-0,30,정상,1,01,의사,21,9,0415662022,209551.837540173    ,365383.46039398     ,충청남도 아산시 배방읍 장재리 1793번지 0호 0호,"내과, 영상의학과","내과, 영상의학과",1394,2020-03-23 22:59:59
6440000,200664400002000008,2006-09-27,,영업/정상,,,,,,,청양훈요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 청양군 청양읍 칠갑산로 157,184,정상,1,01,,10,32,0419438119,,,충청남도 청양군 청양읍 송방리 358번지 4호 4호,"내과, 외과, 가정의학과, 피부과, 비뇨기과, 침구과","내과, 외과, 가정의학과, 피부과, 비뇨기과, 침구과",,2018-07-19 00:00:00
6440000,200664400002000009,2006-01-11,,영업/정상,,,,0,,,논산시립노인전문병원,요양병원(노인병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 논산시 시민로294번길 11 (취암동),198,정상,1,01,,16,24,0417349911,208335.341792497    ,299131.841547856    ,충청남도 논산시 취암동  516번지 8호 8호,"내과, 신경과, 정신과","내과, 신경과, 정신과",0,2016-10-17 08:22:30
6440000,200664400002000010,2006-09-08,,영업/정상,,,,,,,청목의료재단 서천사랑병원,정신병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 서천군 판교면 대백제로 2078,360,정상,1,01,,4,64,04195188114,172340.615946287    ,296497.699304062    ,충청남도 서천군 판교면 판교리 407번지 1호 1호,정신과. 내과,정신과. 내과,,2018-07-19 00:00:00
6440000,200764400002000001,2007-01-02,,영업/정상,,,,,,,민들레요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 논산시 성동면 논산평야로 370-10,492,정상,1,01,,16,78,0417338500,205515.527605305    ,301714.773164011    ,충청남도 논산시 성동면 정지리 15번지 ,"내과, 신경과, 가정의학과, 흉부외과","내과, 신경과, 가정의학과, 흉부외과",,2018-07-19 00:00:00
6440000,200764400002000002,2007-01-22,,폐업,,,,,,,예산삼성병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 예산군 예산읍 금오대로 94,318,폐업,3,03,의사,24,64,0413335559,185475.742336462    ,354400.407991252    ,충청남도 예산군 예산읍 산성리 189번지 2호 2호,"내과, 일반외과, 정형외과,진단방사선과, 마취통증의학과","내과, 일반외과, 정형외과,진단방사선과, 마취통증의학과",,2018-07-19 00:00:00
6440000,200764400002000003,2007-01-29,,영업/정상,,,,0,,,서천요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 서천군 서천읍 삼산북길 56,506,정상,1,01,의사,19,84,0419538377,175375.094206685    ,285994.147767964    ,충청남도 서천군 서천읍 삼산리 387번지 12호 12호,"내과,외과,정형외과,피부과,이비인후과,한방내과","내과,외과,정형외과,피부과,이비인후과,한방내과",0,2016-10-25 15:28:02
6440000,200764400002000004,2007-01-29,,폐업,2010-03-04,,,,,,그린필요양병원,요양병원(노인병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 서북구 백석로 207 (성정동),158,폐업,3,03,,9,44,,211791.11360678     ,368665.50468679     ,충청남도 천안시 서북구 성정동  964번지 ,"내과, 신경과, 재활의학과, 마취통증의학과","내과, 신경과, 재활의학과, 마취통증의학과",,2014-01-29 00:00:00
6440000,200764400002000005,2007-02-20,,영업/정상,,,,,,,고려요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 아산시 온궁로 15-4 (온천동),,정상,1,01,,,,0415471111,200153.867775491    ,364572.057832648    ,충청남도 아산시 온천동  92번지 14호 14호,,,,2014-01-29 00:00:00
6440000,200764400002000006,2007-03-06,,영업/정상,,,,,,,의료법인 부여의료재단 부여다사랑병원,정신병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 부여군 장암면 충절로1713번길 16,282,정상,1,01,의사,8,30,0418352080,188196.301272307    ,303126.198739241    ,충청남도 부여군 장암면 합곡리 330번지 ,"정신과, 신경과,내과,소아과피부과","정신과, 신경과,내과,소아과피부과",,2018-07-19 00:00:00
6440000,200764400002000007,2007-03-26,,영업/정상,,,,0,,,천안중앙병원,정신병원,I,시군구(위임),2026-02-19 17:33:47,"충청남도 천안시 서북구 성정공원1길 9-7, 리전프라자층 (성정동,리전프라자)",240,정상,1,01,의사,14,46,0415610245,212280.269990313    ,369454.275184312    ,충청남도 천안시 서북구 성정동  1527번지 리전프라자 ,"정신과, 신경과, 가정의학과","정신과, 신경과, 가정의학과",0,2017-01-17 11:33:56
6440000,200764400002000008,2007-03-26,,폐업,2015-07-08,,,,,,천안중앙병원,정신병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 서북구 성정공원1길 9-7 (성정동),240,폐업,3,03,의사,9,46,,212280.269990313    ,369454.275184312    ,충청남도 천안시 서북구 성정동  1527번지 ,"정신과, 신경과, 가정의학과","정신과, 신경과, 가정의학과",,2015-07-08 00:00:00
6440000,200764400002000009,2007-03-27,,영업/정상,,,,,,,부여한라병원,정신병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 부여군 부여읍 삼충로648번길 41,598,정상,1,01,의사,17,598,,197980.115992036    ,314210.498794749    ,충청남도 부여군 부여읍 신정리 404번지 2호 2호,정신과,정신과,,2018-07-19 00:00:00
6440000,200764400002000010,2007-04-30,,폐업,2009-08-14,,,,,,참사랑요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,세종특별자치시  전동면 모산고개길 96-25,,폐업,3,03,의사,6,,0418620982,219983.792767936    ,351991.711757496    ,세종특별자치시  전동면 미곡리 123번지 4호 4호,"내과, 가정의학과, 재활의학과, 일반외과","내과, 가정의학과, 재활의학과, 일반외과",,2014-01-29 00:00:00
6440000,200764400002000011,2007-04-30,,영업/정상,,,,,,,아산삼성요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 아산시 온천대로 1446 (온천동),236,정상,1,01,의사,8,38,0415494114,199803.470658628    ,364554.906030532    ,충청남도 아산시 온천동  230번지 1호 1호,"내과, 일반외과, 재활의학과, 가정의학과, 정형외과, 신경과","내과, 일반외과, 재활의학과, 가정의학과, 정형외과, 신경과",,2018-07-19 00:00:00
6440000,200764400002000012,2007-05-08,,영업/정상,,,,0,,,연무요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 논산시 연무읍 동안로888번길 5,130,정상,1,01,의사,16,23,0417415552,209196.242267268    ,292458.030494287    ,충청남도 논산시 연무읍 동산리 883번지 4호 4호,"내과, 신경과, 신경외과, 정형외과, 가정의학과, 이비인후과, 산부인과","내과, 신경과, 신경외과, 정형외과, 가정의학과, 이비인후과, 산부인과",0,2017-01-26 17:04:50
6440000,200764400002000013,2007-06-07,,폐업,,,,,,,천안효요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 동남구 천안대로 215 (삼룡동),154,폐업,3,03,의사,9,22,0414103000,214670.392318062    ,362906.847543519    ,충청남도 천안시 동남구 삼룡동  381번지 22호 22호,"내과, 신경과, 가정의학과, 재활의학과, 정신과","내과, 신경과, 가정의학과, 재활의학과, 정신과",,2014-01-29 00:00:00
6440000,201264400002000010,2012-12-11,,폐업,2017-08-03,,,0,,,예산요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 예산군 예산읍 금오대로 49-5,108,폐업,3,03,한의사,4,16,0413341275,185053.708184988    ,354745.325200816    ,충청남도 예산군 예산읍 산성리 648번지 ,"한방신경정신과, 외과, 가정의학과","한방신경정신과, 외과, 가정의학과",0,2017-08-29 14:01:06
6440000,201264400002000012,2012-12-31,,영업/정상,,,,,,,신동환병원,정신병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 홍성군 홍성읍 충서로 1341,230,정상,1,01,의사,2,58,0416317541,168840.291796597    ,343823.535932186    ,충청남도 홍성군 홍성읍 옥암리 124번지 5호 5호,,,,2014-08-18 00:00:00
6440000,201364400002000001,2013-01-16,,폐업,2015-02-26,,,,,,백석의료소비자생활협동조합 백석서해안요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 태안군 근흥면 서해로 1277,264,폐업,3,03,,7,34,0416721009,133775.671805973    ,362588.354946017    ,충청남도 태안군 근흥면 두야리 404번지 10호 10호,"-내과, 가정의학과, 한방내과","-내과, 가정의학과, 한방내과",,2015-05-19 00:00:00
6440000,201364400002000002,2013-02-13,,폐업,2014-10-27,,,,,,라온의료소비자생활협동조합 천안우리요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,"충청남도 천안시 서북구 쌍용19로 21 (쌍용동,유림빌딩 2.3.4층)",148,폐업,3,03,,3,20,0414151004,210752.28671311     ,365878.108591864    ,충청남도 천안시 서북구 쌍용동  415번지 1호 유림빌딩 2.3.4층 1호,"내과, 가정의학과, 외과","내과, 가정의학과, 외과",,2015-01-06 00:00:00
6440000,201364400002000003,2013-02-13,,폐업,2014-01-03,,,,,,강남한방병원,한방병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 서산시 번화3길 16 (동문동),64,폐업,3,03,한의사,3,16,,151039.9152098      ,364689.717955825    ,충청남도 서산시 동문동  931번지 36호 36호,"침구과, 한방내과, 한방부인과, 한방소아과, 한방신경정신과, 한방재활의학과, 한방안.이비인후.피부과","침구과, 한방내과, 한방부인과, 한방소아과, 한방신경정신과, 한방재활의학과, 한방안.이비인후.피부과",,2014-01-29 00:00:00
6440000,201364400002000004,2013-03-14,,폐업,2014-07-02,,,,,,금비의료재단 천안믿음요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 동남구 천안대로 215 (삼룡동),112,폐업,3,03,,3,32,,214670.392318062    ,362906.847543519    ,충청남도 천안시 동남구 삼룡동  381번지 22호 22호,"내과, 가정의학과, 재활의학과, 신경과","내과, 가정의학과, 재활의학과, 신경과",,2015-01-06 00:00:00
6440000,201064400002000006,2010-05-26,,폐업,2011-01-28,,,,,,덕성요양병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 부여군 부여읍 삼충로 776,132,폐업,3,03,의사,8,36,0418337200,198796.034556268    ,314424.597036248    ,충청남도 부여군 부여읍 저석리 23번지 6호 6호,"가정의학과, 진단검사의학과, 산부인과","가정의학과, 진단검사의학과, 산부인과",,2018-07-19 00:00:00
6440000,201064400002000007,2010-07-01,,영업/정상,,,,,,,사회복지법인 유일원 홍성한국병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 홍성군 홍성읍 대내길 97,332,정상,1,01,의사,9,96,0416322072,170808.325955093    ,345817.013023467    ,충청남도 홍성군 홍성읍 내법리 366번지 2호 2호,"정신과, 내과
","정신과, 내과
",,2015-07-16 00:00:00
6440000,201064400002000008,2010-08-31,,영업/정상,,,,1042,,,이손의료재단 당진이치과병원,치과병원,I,시군구(위임),2026-02-19 17:33:47,"충청남도 당진시 당진중앙2로 103-8, 진원스타타워층 (읍내동)",3,정상,1,01,치과의사,3,3,0413572875,166994.732359346    ,377065.76074724     , ,,,1042,2020-03-23 23:03:21
6440000,201064400002000009,2010-09-14,,폐업,,,,,,,홍주요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 홍성군 홍성읍 감계로 130,70,폐업,3,03,한의사,5,10,0416322332,167759.438341357    ,344523.204554934    ,충청남도 홍성군 홍성읍 월산리 529번지 5호 5호,"한방내과, 한방안.이비인후.피부과, 외과, 가정의학과","한방내과, 한방안.이비인후.피부과, 외과, 가정의학과",,2014-01-02 00:00:00
6440000,201064400002000010,2010-11-01,,영업/정상,,,,,,,공주세종요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,세종특별자치시  장군면 구석뜸길 140,240,정상,1,01,,8,30,0418811711,216096.120787859    ,333411.626908851    ,세종특별자치시  장군면 하봉리 441번지 5호 5호,,,,2014-01-29 00:00:00
6440000,201064400002000011,2010-11-12,,영업/정상,,,,,,,백석요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 서북구 백석5길 4 (백석동),490,정상,1,01,,30,96,0415550400,211311.020811798    ,368898.32627879     ,충청남도 천안시 서북구 백석동  836번지 ,"내과, 신경과, 재활의학과, 가정의학과, 한방내과, 침구과, 신경외과, 정형외과, 외과(계 9개 과목)","내과, 신경과, 재활의학과, 가정의학과, 한방내과, 침구과, 신경외과, 정형외과, 외과(계 9개 과목)",,2014-01-29 00:00:00
6440000,201164400002000001,2011-03-15,,폐업,,,,,,,태안요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 태안군 태안읍 정주내1길 13,348,폐업,3,03,의사,15,58,0416741919,137813.950589265    ,360637.922146985    ,충청남도 태안군 태안읍 동문리 902번지 14호 14호,"내과, 외과, 재활의학과, 한방내과, 침구과","내과, 외과, 재활의학과, 한방내과, 침구과",,2014-02-17 00:00:00
6440000,201164400002000002,2011-04-04,,영업/정상,,,,,,,의료법인 연화의료재단 부여요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 부여군 부여읍 삼충로 776,344,정상,1,01,,9,60,0418337200,198796.034556268    ,314424.597036248    ,충청남도 부여군 부여읍 저석리 23번지 6호 6호,"비뇨기과, 산부인과, 한방내과","비뇨기과, 산부인과, 한방내과",,2015-09-01 00:00:00
6440000,201164400002000003,2011-04-07,,폐업,2012-11-06,,,,,,유림요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,"충청남도 천안시 서북구 쌍용19로 21 (쌍용동,외 필지)",120,폐업,3,03,의사,4,18,0415875511,210752.28671311     ,365878.108591864    ,충청남도 천안시 서북구 쌍용동  415번지 1호 외 필지 1호,"신경과, 마취통증의학과, 내과, 외과, 정형외과, 이비인후과, 재활의학과","신경과, 마취통증의학과, 내과, 외과, 정형외과, 이비인후과, 재활의학과",,2012-11-13 00:00:00
6440000,201164400002000004,2011-04-07,,영업/정상,,,,,,,아산효요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,"충청남도 아산시 시민로329번길 82 (용화동,2필지)",280,정상,1,01,,6,40,0415430011,199324.417911205    ,363630.534900895    ,충청남도 아산시 용화동  368번지 51호 2필지 51호,"내과, 재활의학과, 외과, 정형외과, 신경과","내과, 재활의학과, 외과, 정형외과, 신경과",,2018-07-19 00:00:00
6440000,201164400002000005,2011-06-09,,영업/정상,,,,,,,혜강병원,정신병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 동남구 대흥로 288 (성황동),460,정상,1,01,의사,28,64,0415558275,213277.80156708     ,368008.532168868    ,충청남도 천안시 동남구 성황동  71번지 1호 1호,"정신과, 신경과, 내과, 가정의학과, 정형외과, 피부과, 비뇨기과","정신과, 신경과, 내과, 가정의학과, 정형외과, 피부과, 비뇨기과",,2018-07-19 00:00:00
6440000,201164400002000006,2011-07-14,,영업/정상,,,,,,,장수요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 홍성군 은하면 구성남로 381,292,정상,1,01,,5,52,0416420003,161298.955345795    ,339116.309042524    ,충청남도 홍성군 은하면 금국리 529번지 4호 4호,"내과, 정형외과, 외과, 한방내과","내과, 정형외과, 외과, 한방내과",,2015-01-06 00:00:00
6440000,201164400002000007,2011-07-21,,폐업,2017-07-24,,,0,,,제중요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 동남구 큰시장길 37 (영성동),90,폐업,3,03,한의사,6,15,0415233575,213400.85368341     ,366772.415541689    ,충청남도 천안시 동남구 영성동  80번지 4호 4호,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",0,2019-02-13 16:19:15
6440000,201164400002000008,2011-07-22,,영업/정상,,,,16545.17,,,당진종합병원,종합병원,U,시도,2026-04-10 03:03:03,충청남도 당진시 반촌로 5-15 (시곡동),302,정상,1,01,의사,185,82,0413570100,171789.915922542    ,378138.330016113    ,충청남도 당진시 시곡동  57번지 1호 1호,"신경외과, 영상의학과, 내과, 외과, 소아청소년과, 정형외과, 마취통증의학과, 진단검사의학과, 응급의학과, 신경과, 비뇨기과 (계 11과목)","신경외과, 영상의학과, 내과, 외과, 소아청소년과, 정형외과, 마취통증의학과, 진단검사의학과, 응급의학과, 신경과, 비뇨기과 (계 11과목)",16545.17,2026-04-09 17:05:55
6440000,201964400002000002,2019-04-25,,영업/정상,,,,2062.93,,,재단법인 자생의료재단 천안자생한방병원,한방병원,I,시군구(위임),2026-02-19 17:33:48,"충청남도 천안시 서북구 불당21로 71-0, 정석프라자8,9층층 (불당동)",68,정상,1,01,한의사,21,17,0414103430,209581.623257988    ,367955.36777109     ,충청남도 천안시 서북구 불당동  1537번지 1호 1호,,,2062.93,2021-01-11 21:05:29
6440000,201964400002000003,2019-06-04,,영업/정상,,,,1188.33,,,의료법인 신드림의료재단 중앙유병원,병원,I,시군구(위임),2026-02-19 17:33:48,충청남도 보령시 지장골길 69-0 (죽정동),118,정상,1,01,,7,43,0419362222,164271.662860801    ,317632.333706849    ,충청남도 보령시 죽정동  669번지 5호 5호,,,1188.33,2020-02-16 16:58:16
6440000,201964400002000004,2019-09-27,,영업/정상,,,,2349.29,,,아이본병원,병원,I,시군구(위임),2026-02-19 17:33:48,"충청남도 천안시 서북구 불당25로 206-0, 중원타워2층 (불당동,중원타워2)",108,정상,1,01,의사,19,50,0415630000,209683.821526241    ,368659.983961392    ,충청남도 천안시 서북구 불당동  1489번지 1호 중원타워2 1호,,,2349.29,2021-01-11 20:59:34
6440000,201964400002000005,2019-09-30,,영업/정상,,,,679.79,,,충남한방병원,한방병원,I,시군구(위임),2026-02-19 17:33:48,충청남도 홍성군 홍성읍 조양로 244-0,40,정상,1,01,한의사,3,15,0416338888,170998.330364407    ,344334.034070655    ,충청남도 홍성군 홍성읍 고암리 577번지 6호 6호,,,679.79,2019-11-28 15:59:26
6440000,201964400002000006,2019-10-07,,영업/정상,,,,1506.51,,,공주경희한방병원,한방병원,I,시군구(위임),2026-02-19 17:33:48,"충청남도 공주시 무령로 599-57, 에이스프라자층 (금흥동,에이스프라자)",98,정상,1,01,한의사,4,29,0418520100,213289.813852221    ,330979.004240797    ,충청남도 공주시 금흥동  190번지 12호 에이스프라자 12호,,,1506.51,2021-01-11 21:04:29
6440000,201964400002000007,2019-10-22,,영업/정상,,,,6176.56,,,리본한방병원,한방병원,I,시군구(위임),2026-02-19 17:33:48,"충청남도 천안시 서북구 불당23로 73-27, 파크힐3,4층층 (불당동,파크힐3,4층)",131,정상,1,01,한의사,8,42,0414147500,209712.890694003    ,368783.731868105    ,"충청남도 천안시 서북구 불당동  1491번지 0호 파크힐3,4층 0호",,,6176.56,2020-04-28 10:20:15
6440000,201964400002000008,2019-10-29,,영업/정상,,,,0,,,혜민한방병원,한방병원,I,시군구(위임),2026-02-19 17:33:48,"충청남도 태안군 태안읍 정주내1길 13-0, 혜민한방병원층 (혜민한방병원)",64,정상,1,01,,6,17,0414007171,137813.950589265    ,360637.922146985    ,충청남도 태안군 태안읍 동문리 902번지 14호 혜민한방병원 14호,,,0,2020-03-23 22:58:28
6440000,202064400002000001,2020-03-20,,영업/정상,,,,1915.67,,,9988병원,병원,I,시군구(위임),2026-02-19 17:33:48,충청남도 당진시 운학길 3-0 (채운동),85,정상,1,01,의사,16,23,0413589988,166488.765034602    ,376852.798305868    ,충청남도 당진시 채운동  312번지 4호 4호,,,1915.67,2022-03-31 15:59:54
6440000,197464400002000001,1974-04-03,,폐업,2019-02-28,,,1920,,,성요셉병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 부여군 부여읍 사비로 78,52,폐업,3,03,,4,19,0418362486,191919.526673816    ,308760.881568978    ,충청남도 부여군 부여읍 구아리 261번지 ,"내과, 소아과, 진단&#48225;사선과","내과, 소아과, 진단&#48225;사선과",1920,2019-02-28 08:53:42
6440000,197864400002000001,1978-12-30,,영업/정상,,,,9656.29,,,재단법인 아산사회복지재단 부속 보령아산병원,종합병원,U,시도,2026-04-10 03:03:03,충청남도 보령시 죽성로 136 (죽정동),260,정상,1,01,,124,76,0419305114,166116.313453538    ,320033.869020177    ,충청남도 보령시 죽정동  1번지 ,"내과, 외과, 소아청소년과, 산부인과, 정형외과, 영상의학과, 마취통증의학과, 진단검사의학과, 신경과, 비뇨기과, 가정의학과, 응급의학과","내과, 외과, 소아청소년과, 산부인과, 정형외과, 영상의학과, 마취통증의학과, 진단검사의학과, 신경과, 비뇨기과, 가정의학과, 응급의학과",9656.29,2026-04-09 17:02:03
