개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,약국영업면적,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,지정일자,최종수정시점
4600000,PHMD120134600019084000003,2013-05-14,,폐업,2013-10-02,,,350-817,,신세계약국,I,2026-05-11 22:31:15,충청남도 홍성군 홍성읍 내포로 20,폐업,03,128,03,0416322575,170010.465287832    ,344384.424592999    ,충청남도 홍성군 홍성읍 오관리 382번지 8호,2013-05-14,2013-10-02 15:47:26
4600000,PHMD120134600019084000005,2013-07-14,,폐업,2014-06-16,,,350-806,,큰시장약국,I,2026-05-11 22:31:15,충청남도 홍성군 홍성읍 조양로 169-1,폐업,03,44,03,0416337588,170286.064111307    ,344504.665758652    ,충청남도 홍성군 홍성읍 대교리 398번지 3호,2013-07-14,2014-06-16 10:08:03
4600000,PHMD120134600019084000007,2013-08-02,,폐업,2015-08-07,,,350-801,32220,홍성종로약국,I,2026-05-11 22:31:15,충청남도 홍성군 홍성읍 조양로 231,폐업,03,74,03,0416349321,170863.969990297    ,344364.113885169    ,충청남도 홍성군 홍성읍 고암리 1022번지,2013-08-02,2015-08-07 17:36:15
4600000,PHMD120134600019084000009,2013-10-02,,폐업,2014-02-03,,,350-807,,신세계약국,I,2026-05-11 22:31:15,충청남도 홍성군 홍성읍 내포로  20,폐업,03,124,03,0416322575,170010.465287832    ,344384.424592999    ,충청남도 홍성군 홍성읍 오관리 382번지 8호,2013-10-02,2014-02-03 21:07:47
4600000,PHMD120144600019084000001,2014-02-04,,폐업,2015-04-01,,,350-817,,메디팜신세계약국,I,2026-05-11 22:31:15,충청남도 홍성군 홍성읍 내포로 20,폐업,03,124,03,0416322575,170010.465287832    ,344384.424592999    ,충청남도 홍성군 홍성읍 오관리 382번지 8호,2014-02-04,2015-04-01 14:50:07
4600000,PHMD120144600019084000003,2014-03-04,,폐업,2015-08-19,,,350-801,32232,홍성약국,I,2026-05-11 22:31:15,충청남도 홍성군 홍성읍 조양로 218,폐업,03,58,03,0416338275,170726.02504771     ,344340.878871758    ,충청남도 홍성군 홍성읍 고암리 554번지 3호,2014-03-04,2015-08-18 15:40:52
4600000,PHMD120154600019084000002,2015-04-01,,폐업,2016-07-01,,,350-817,32230,신세계약국,I,2026-05-11 22:31:15,충청남도 홍성군 홍성읍 내포로 20,폐업,03,124,03,,170010.465287832    ,344384.424592999    ,충청남도 홍성군 홍성읍 오관리 382번지 8호,2015-04-01,2016-07-04 11:33:04
4600000,PHMD120154600019084000003,2015-05-31,,폐업,2017-04-10,,,350-817,32231,조은약국,I,2026-05-11 22:31:15,충청남도 홍성군 홍성읍 충절로1032번길 82,폐업,03,78,03,0416341335,170167.387382493    ,344449.429977267    ,충청남도 홍성군 홍성읍 오관리 380번지 9호,2015-05-31,2017-04-10 17:51:39
4600000,PHMD120154600019084000005,2015-08-07,,폐업,2016-12-01,,,,32220,홍성종로약국,I,2026-05-11 22:31:16,충청남도 홍성군 홍성읍 조양로 231,폐업,03,74,03,0416349321,170863.969990297    ,344364.113885169    ,충청남도 홍성군 홍성읍 고암리 1022번지,2015-08-07,2016-11-29 15:13:50
4600000,PHMD120154600019084000006,2015-08-19,,폐업,2017-04-17,,,,32232,홍성약국,I,2026-05-11 22:31:16,충청남도 홍성군 홍성읍 조양로 218,폐업,03,58,03,0416338275,170726.02504771     ,344340.878871758    ,충청남도 홍성군 홍성읍 고암리 554번지 3호,2015-08-19,2017-04-17 16:10:57
4600000,PHMD120164600019084000003,2016-07-01,,폐업,2016-12-01,,,,32230,신세계약국,I,2026-05-11 22:31:17,충청남도 홍성군 홍성읍 내포로 20,폐업,03,114,03,0416322575,170010.465287832    ,344384.424592999    ,,2016-07-01,2016-11-29 18:01:10
4600000,PHMD120164600019084000009,2016-12-01,,폐업,2021-08-12,,,,32230,신세계약국,I,2026-05-11 22:31:18,충청남도 홍성군 홍성읍 내포로 20,폐업,03,114,03,0416322575,170010.465287832    ,344384.424592999    ,,2016-12-01,2021-08-12 13:19:13
4600000,PHMD120174600019084000001,2017-01-09,,폐업,2017-07-13,,,,32265,명동약국,I,2026-05-11 22:31:19,충청남도 홍성군 홍북면 홍학로 83 (명동프라자),폐업,03,48,03,0416343342,170903.488272642    ,349644.773615454    ,,2017-01-09,2017-07-14 10:40:26
4600000,PHMD120174600019084000003,2017-02-24,,폐업,2021-04-22,,,,32239,경희윤한약국,I,2026-05-11 22:31:19,"충청남도 홍성군 홍성읍 문화로72번길 89, 1동 106호",폐업,03,46,03,0416326169,170246.446824396    ,343438.463796617    ,,2017-02-24,2021-04-22 17:45:55
4600000,PHMD120174600019084000006,2017-04-14,,폐업,2021-03-10,,,,32232,홍성약국,I,2026-05-11 22:31:20,충청남도 홍성군 홍성읍 조양로 218,폐업,03,58,03,0416338275,170726.02504771     ,344340.878871758    ,,2017-04-14,2021-03-10 17:56:48
4600000,PHMD120174600019084000008,2017-11-09,,폐업,2023-10-11,,,,32222,유약국,I,2026-05-11 22:31:22,충청남도 홍성군 홍성읍 조양로 141,폐업,03,43,03,0416313900,170013.575250284    ,344577.501363669    ,,2017-11-09,2023-10-12 16:17:36
4600000,PHMD120174600019084000009,2017-11-27,,폐업,2021-02-05,,,,32265,굿모닝약국,I,2026-05-11 22:31:20,"충청남도 홍성군 홍북읍 홍학로 83, 103호",폐업,03,48,03,0416335130,170903.488272642    ,349644.773615454    ,충청남도 홍성군 홍북읍 신경리 1184번지 명동프라자 103호,2017-11-27,2022-11-15 17:51:45
4610000,PHMD120144610020084000001,2014-01-28,,폐업,2023-07-24,,,340-809,32430,평화약국,I,2026-05-06 22:31:27,충청남도 예산군 예산읍 주교로  59,폐업,03,33,03,0413333977,184884.811416174    ,353947.778779952    ,충청남도 예산군 예산읍 215번지 6호,2014-01-28,2023-07-20 11:15:29
4610000,PHMD120144610020084000003,2014-03-31,,폐업,2014-07-21,,,340-804,,원약국,I,2026-05-06 22:31:27,충청남도 예산군 예산읍 예산로 200,폐업,03,32,03,07088280093,186246.272997279    ,353156.017056222    ,충청남도 예산군 예산읍 예산리 438번지 6호,2014-03-31,2014-07-21 15:18:33
4610000,PHMD120144610020084000004,2020-05-06,,폐업,2020-09-07,,,,32414,부곡약국,I,2026-05-06 22:31:28,충청남도 예산군 삽교읍 삽교로 68,폐업,03,27,03,0413371641,176356.486381364    ,353893.673176391    ,충청남도 예산군 삽교읍 신가리 283번지 60호,2020-05-06,2020-09-07 17:45:08
4610000,PHMD120144610020084000005,2014-06-18,,폐업,2015-12-28,,,340-803,32430,다정약국,I,2026-05-06 22:31:28,충청남도 예산군 예산읍 역전로  122,폐업,03,45,03,0419670096,184749.19264628     ,354312.725314466    ,충청남도 예산군 예산읍 산성리 304번지 36호,2014-06-18,2015-12-28 17:10:38
4610000,PHMD119664610020084000001,1966-10-29,,폐업,2022-01-03,,,340-923,32406,덕산약국,I,2026-05-06 22:31:07,충청남도 예산군 덕산면 덕산온천로 433,폐업,03,34,03,0413374064,170304.672331841    ,355936.684188642    ,충청남도 예산군 덕산면 읍내리 229번지 16호,1966-10-29,2022-01-03 16:14:59
4610000,PHMD119664610020084000002,1966-11-18,,폐업,2024-10-31,,,340-806,32436,동아약국,I,2026-05-06 22:31:07,충청남도 예산군 예산읍 예산로 204,폐업,03,21,03,,186277.356782911    ,353168.736895812    ,충청남도 예산군 예산읍 예산리 480번지 2호,1966-11-18,2024-11-01 14:25:16
4610000,PHMD119674610020084000001,1967-09-06,,폐업,2010-07-13,,,,,서울약국,I,2026-05-06 22:31:07,,폐업,03,19,03,,,,고덕면 대천리 697-14,1967-09-06,2010-09-15 09:29:26
4610000,PHMD119674610020084000002,1967-10-05,,폐업,2016-01-31,,,,32414,장약국,I,2026-05-06 22:31:07,충청남도 예산군 삽교읍 삽교로 79,폐업,03,8,03,0413382038,,,충청남도 예산군 삽교읍 두리 803-393,1967-10-05,2020-10-06 14:33:44
4610000,PHMD119814610020084000001,1981-02-20,,폐업,2015-07-10,,,340-809,,신약국,I,2026-05-06 22:31:08,충청남도 예산군 예산읍 아리랑로 24-1,폐업,03,57,03,0413355829,184929.850346312    ,353881.140281174    ,충청남도 예산군 예산읍 주교리 205번지 3호,1981-02-20,2020-10-07 19:04:11
4610000,PHMD119854610020084000001,1985-06-08,,폐업,2011-06-13,,,,,수약국,I,2026-05-06 22:31:09,,폐업,03,24,03,,,,예산읍 주교리 305-6,1985-06-08,2011-06-13 17:56:36
4610000,PHMD120184610020084000003,2018-03-02,,폐업,2019-09-26,,,,32431,나무약국,I,2026-05-06 22:31:34,충청남도 예산군 예산읍 역전로 74,폐업,03,77,03,0413354068,184703.896548183    ,353852.627523739    ,충청남도 예산군 예산읍 주교리 221번지 25호,2018-03-02,2019-09-26 18:00:11
4610000,PHMD120184610020084000004,2018-04-02,,폐업,2018-08-30,,,,32441,시민약국,I,2026-05-06 22:31:34,충청남도 예산군 예산읍 예산로 62,폐업,03,66,03,0413312202,184979.108249219    ,353375.632665477    ,충청남도 예산군 예산읍 주교리 306번지 2호,2018-04-02,2018-08-30 10:33:47
4610000,PHMD120204610020084000002,2020-07-08,,폐업,2020-12-10,,,,32453,신창약국,I,2026-05-06 22:31:37,충청남도 예산군 신양면 청신로 373-3,폐업,03,66,03,,188091.324337559    ,344561.338289715    ,충청남도 예산군 신양면 신양리 377-5,2020-07-08,2020-12-10 14:22:49
4610000,PHMD120214610020084000001,2021-02-05,,폐업,2021-06-30,,,,32453,신창약국,I,2026-05-06 22:31:37,충청남도 예산군 신양면 청신로 373-3,폐업,03,66,03,0413356448,188091.324337559    ,344561.338289715    ,충청남도 예산군 신양면 신양리 377-5,2021-02-05,2021-06-30 09:00:52
4610000,PHMD119854610020084000002,1985-11-13,,폐업,2019-12-27,,,,32406,백제약국,I,2026-05-06 22:31:09,충청남도 예산군 덕산면 봉운로 19,폐업,03,48,03,0413374058,170512.914368883    ,356029.861827932    ,충청남도 예산군 덕산면 읍내리 280번지 19호,1985-11-13,2020-10-07 19:09:36
4610000,PHMD119934610020084000001,1993-04-16,,폐업,2012-01-09,,,340-923,,읍내약국,I,2026-05-06 22:31:09,충청남도 예산군 덕산면 예덕로 1,폐업,03,76,03,,170341.120842024    ,355940.958971259    ,충청남도 예산군 덕산면 읍내리 233번지 9호,1993-04-16,2014-01-15 16:53:35
4610000,PHMD119964610020084000001,1996-09-02,,폐업,2017-01-06,,,340-806,32436,삼선당약국,I,2026-05-06 22:31:11,충청남도 예산군 예산읍 임성로 20,폐업,03,132,03,,186495.637516917    ,353193.930447439    ,충청남도 예산군 예산읍 주교리 201번지 7호,1996-09-02,2017-01-06 11:22:25
4610000,PHMD119994610020084000001,1999-04-02,,폐업,2009-06-28,,,340-804,,한빛약국,I,2026-05-06 22:31:11,충청남도 예산군 예산읍 예산로202번길 1,폐업,03,91,03,0413312001,186266.484981441    ,353170.493130995    ,충청남도 예산군 예산읍 예산리 480번지 11호,1999-04-02,2020-10-07 19:14:51
4610000,PHMD119994610020084000002,1999-04-29,,폐업,2009-06-17,,,,,종로약국,I,2026-05-06 22:31:12,,폐업,03,166,03,,,,예산읍 예산리 258,1999-04-29,2010-04-27 14:03:42
4610000,PHMD120014610020084000001,2001-05-12,,폐업,2018-07-16,,,340-805,32421,우리네약국,I,2026-05-06 22:31:12,충청남도 예산군 예산읍 창말로 32-1,폐업,03,30,03,,185855.542714318    ,358597.774581116    ,충청남도 예산군 예산읍 창소리 59번지 8호,2001-05-12,2018-07-16 13:10:12
4610000,PHMD120014610020084000003,2001-11-29,,폐업,2013-06-10,,,,,명문약국,I,2026-05-06 22:31:12,,폐업,03,50,03,,,,예산읍 예산리 593-21,2001-11-29,2013-06-10 14:16:48
4610000,PHMD120044610020084000001,2004-10-21,,폐업,2008-12-02,,,,32436,한마음약국,I,2026-05-06 22:31:13,충청남도 예산군 예산읍 예산로176번길 19-1,폐업,03,70,03,0413356100,186227.042137243    ,353046.628956548    ,예산읍 예산리 442-9,2004-10-21,2020-10-07 19:17:31
4610000,PHMD120054610020084000001,2005-04-26,,폐업,2018-04-19,,,,32429,팜플러스약국,I,2026-05-06 22:31:13,충청남도 예산군 예산읍 역전로 147,폐업,03,73,03,,184738.038204972    ,354576.953358968    ,충청남도 예산군 예산읍 산성리 692번지,2005-04-26,2018-04-19 17:49:18
4610000,PHMD120054610020084000002,2005-11-01,,폐업,2017-03-31,,,340-932,32403,한내약국,I,2026-05-06 22:31:13,충청남도 예산군 고덕면 고덕중앙로 69-1,폐업,03,36,03,,173474.272232824    ,360531.213365679    ,충청남도 예산군 고덕면 대천리 702번지 16호,2005-11-01,2017-03-31 11:12:54
4610000,PHMD120054610020084000003,2005-11-04,,폐업,2011-08-12,,,,,태평양약국,I,2026-05-06 22:31:13,,폐업,03,55,03,,,,예산읍 예산리 186,2005-11-04,2011-08-12 17:44:46
4610000,PHMD120054610020084000004,2005-12-22,,폐업,2009-08-04,,,,,종합약국,I,2026-05-06 22:31:14,,폐업,03,87,03,,,,예산읍 예산리 269-2,2005-12-22,2009-08-03 18:04:58
4610000,PHMD120064610020084000001,2006-02-23,,폐업,2012-09-28,,,,,명성약국,I,2026-05-06 22:31:14,,폐업,03,67,03,,,,예산읍 관작리 330-1,2006-02-23,2012-09-27 15:37:50
4610000,PHMD120064610020084000002,2006-04-14,,폐업,2013-10-31,,,,,국제약국,I,2026-05-06 22:31:14,,폐업,03,75,03,,,,예산읍 주교리 179-7,2006-04-14,2013-10-31 17:40:25
4610000,PHMD120074610020084000001,2007-06-04,,폐업,2010-06-15,,,,,삼영약국,I,2026-05-06 22:31:14,,폐업,03,57,03,,,,예산읍 신례원리 253-5,2007-06-04,2010-06-15 14:24:32
4610000,PHMD120074610020084000003,2007-11-19,,폐업,2011-10-05,,,,,정문약국,I,2026-05-06 22:31:14,,폐업,03,61,03,,,,예산읍 산성리 189,2007-11-19,2011-10-05 17:12:57
4610000,PHMD120074610020084000004,2007-12-24,,폐업,2021-04-05,,,340-803,32428,건강약국,I,2026-05-06 22:31:14,충청남도 예산군 예산읍 벚꽃로 139-20,폐업,03,71,03,0413338667,185136.120391089    ,354734.356845948    ,충청남도 예산군 예산읍 산성리 654번지,2007-12-24,2021-04-06 11:42:06
4610000,PHMD120084610020084000001,2008-03-17,,폐업,2012-06-30,,,,,우리약국,I,2026-05-06 22:31:14,,폐업,03,33,03,,,,신양면 신양리 377-2,2008-03-17,2012-06-29 17:42:55
4610000,PHMD120084610020084000002,2008-04-08,,폐업,2010-08-09,,,,,시민약국,I,2026-05-06 22:31:14,,폐업,03,67,03,,,,예산읍 주교리 305-1,2008-04-08,2010-08-09 14:11:17
4610000,PHMD120084610020084000003,2008-04-28,,폐업,2010-07-26,,,,,정다운약국,I,2026-05-06 22:31:14,,폐업,03,60,03,,,,덕산면 읍내리 277-1,2008-04-28,2010-07-26 11:26:56
4610000,PHMD120084610020084000004,2008-06-03,,폐업,2009-03-10,,,,,우리시민약국,I,2026-05-06 22:31:15,,폐업,03,88,03,,,,예산읍 산성리 648-2,2008-06-03,2009-03-10 14:26:09
4610000,PHMD120084610020084000005,2008-09-05,,폐업,2010-08-20,,,,,시내약국,I,2026-05-06 22:31:15,,폐업,03,136,03,,,,예산읍 예산리 233-6,2008-09-05,2010-08-20 14:52:15
4610000,PHMD120084610020084000006,2008-09-18,,폐업,2018-03-02,,,,32431,역전약국,I,2026-05-06 22:31:15,충청남도 예산군 예산읍 역전로 74,폐업,03,77,03,,184703.896548183    ,353852.627523739    ,충청남도 예산군 예산읍 주교리 221번지 25호,2008-09-18,2018-03-02 11:28:27
4610000,PHMD120084610020084000007,2008-09-24,,폐업,2009-03-02,,,,,광시약국,I,2026-05-06 22:31:15,,폐업,03,17,03,,,,광시면 광시리 81-6,2008-09-24,2009-03-02 13:35:39
4610000,PHMD120084610020084000008,2008-11-01,,폐업,2009-03-23,,,,,삽다리약국,I,2026-05-06 22:31:16,,폐업,03,35,03,,,,삽교읍 두리 570-69,2008-11-01,2009-03-23 14:27:50
4610000,PHMD120084610020084000009,2008-12-15,,폐업,2009-03-11,,,340-806,,한마음약국,I,2026-05-06 22:31:16,,폐업,03,45,03,,186227.042137243    ,353046.628956548    ,충청남도 예산군 예산읍 예산리 442번지 9호,2008-12-15,2009-03-11 13:56:50
4610000,PHMD120094610020084000002,2009-03-10,,폐업,2009-06-25,,,340-803,,우리시민약국,I,2026-05-06 22:31:17,충청남도 예산군 예산읍 금오대로 49-7,폐업,03,88,03,,185063.481946184    ,354769.90365039     ,충청남도 예산군 예산읍 산성리 648번지 2호,2009-03-10,2009-06-25 08:09:29
4610000,PHMD120094610020084000003,2009-03-11,,폐업,2009-06-02,,,340-804,,한마음약국,I,2026-05-06 22:31:17,,폐업,03,45,03,,186227.042137243    ,353046.628956548    ,충청남도 예산군 예산읍 예산1리 442번지 9호,2009-03-11,2009-06-02 17:49:24
4610000,PHMD120094610020084000004,2009-03-23,,폐업,2018-04-30,,,340-905,32414,삽다리약국,I,2026-05-06 22:31:17,충청남도 예산군 삽교읍 삽교로 86,폐업,03,35,03,0413388383,176531.976782159    ,353892.321813669    ,충청남도 예산군 삽교읍 신가리 283번지 11호,2009-03-23,2018-04-30 10:39:27
4610000,PHMD120094610020084000005,2009-06-03,,폐업,2009-07-06,,,340-853,,새한마음약국,I,2026-05-06 22:31:17,충청남도 예산군 광시면 예당로 168,폐업,03,19,03,0413336105,179833.473248614    ,338733.99118181     ,충청남도 예산군 광시면 광시리 83번지 5호,2009-06-03,2009-07-06 17:00:06
4610000,PHMD120094610020084000006,2009-06-02,,폐업,2009-07-06,,,340-804,,한마음약국,I,2026-05-06 22:31:17,,폐업,03,45,03,,186227.042137243    ,353046.628956548    ,충청남도 예산군 예산읍 예산1리 442번지 9호,2009-06-02,2009-07-06 17:00:18
4610000,PHMD120094610020084000007,2009-06-19,,폐업,2013-02-27,,,340-804,,예산종로약국,I,2026-05-06 22:31:17,충청남도 예산군 예산읍 천변로 190,폐업,03,166,03,0413353451,186532.679617179    ,353016.197635692    ,충청남도 예산군 예산읍 예산리 258번지,2009-06-19,2013-02-27 15:58:40
4610000,PHMD120094610020084000008,2009-06-25,,폐업,2010-08-31,,,340-803,,우리시민약국,I,2026-05-06 22:31:18,충청남도 예산군 예산읍 금오대로 49-7,폐업,03,88,03,,185063.481946184    ,354769.90365039     ,충청남도 예산군 예산읍 산성리 648번지 2호,2009-06-25,2010-08-31 10:44:05
4610000,PHMD120094610020084000010,2009-07-06,,폐업,2009-10-15,,,340-804,,한마음약국,I,2026-05-06 22:31:18,,폐업,03,55,03,,186227.042137243    ,353046.628956548    ,충청남도 예산군 예산읍 예산리 442번지 9호,2009-07-06,2009-10-15 17:54:38
4610000,PHMD120094610020084000011,2009-07-07,,폐업,2010-05-04,,,340-853,,광시한마음약국,I,2026-05-06 22:31:19,충청남도 예산군 광시면 광시소길 8,폐업,03,13,03,,179749.276331284    ,338696.572263837    ,충청남도 예산군 광시면 광시리 87번지 1호,2009-07-07,2010-05-04 14:35:10
4610000,PHMD120094610020084000012,2009-08-04,,폐업,2010-11-10,,,340-806,,예산종합약국,I,2026-05-06 22:31:19,충청남도 예산군 예산읍 천변로 198,폐업,03,87,03,,186586.118694908    ,353064.727186207    ,충청남도 예산군 예산읍 예산4리 269번지 2호,2009-08-04,2010-11-10 15:47:52
4610000,PHMD120094610020084000013,2009-10-15,,폐업,2009-12-28,,,340-806,,한마음약국,I,2026-05-06 22:31:19,,폐업,03,55,03,0413356100,186227.042137243    ,353046.628956548    ,충청남도 예산군 예산읍 예산5리 442번지 9호,2009-10-15,2009-12-28 16:35:50
4610000,PHMD120094610020084000014,2009-12-28,,폐업,2010-05-20,,,340-806,,한마음야국,I,2026-05-06 22:31:20,,폐업,03,55,03,,186227.042137243    ,353046.628956548    ,충청남도 예산군 예산읍 예산5리 442번지 9호,2009-12-28,2010-05-24 10:59:56
4610000,PHMD120104610020084000001,2010-01-26,,폐업,2012-10-31,,,340-808,,국제약국,I,2026-05-06 22:31:20,충청남도 예산군 예산읍 아리랑로 27,폐업,03,75,03,,184955.993548607    ,353920.051740028    ,충청남도 예산군 예산읍 주교리 179번지 7호,2010-01-26,2014-01-15 16:30:19
4610000,PHMD120104610020084000002,2010-03-04,,폐업,2015-07-08,,,340-932,,소망약국,I,2026-05-06 22:31:20,충청남도 예산군 고덕면 고덕중앙로 49,폐업,03,86,03,0413379199,173380.644159786    ,360405.293791808    ,충청남도 예산군 고덕면 대천1리 697번지 13호,2010-03-04,2015-07-09 11:11:34
4610000,PHMD120104610020084000003,2010-05-24,,폐업,2011-01-14,,,340-804,,한마음약국,I,2026-05-06 22:31:20,,폐업,03,55,03,,186227.042137243    ,353046.628956548    ,충청남도 예산군 예산읍 예산1리 442번지 9호,2010-05-24,2011-01-14 17:09:17
4610000,PHMD120104610020084000004,2010-06-16,,폐업,2014-08-14,,,340-805,,삼영약국,I,2026-05-06 22:31:21,,폐업,03,57,03,,186089.738726776    ,358452.75434024     ,충청남도 예산군 예산읍 신례원리 253번지 5호,2010-06-16,2014-08-13 17:19:31
4610000,PHMD120104610020084000005,2010-07-14,,폐업,2012-06-29,,,340-932,,서울약국,I,2026-05-06 22:31:21,충청남도 예산군 고덕면 고덕중앙로 45,폐업,03,19,03,,173364.273100089    ,360405.939085302    ,충청남도 예산군 고덕면 대천리 697번지 14호,2010-07-14,2012-06-29 17:42:37
4610000,PHMD120104610020084000007,2010-08-10,,폐업,2014-10-01,,,340-809,,시민약국,I,2026-05-06 22:31:21,충청남도 예산군 예산읍 예산로 62,폐업,03,58,03,0413312202,184974.435980212    ,353389.936638495    ,충청남도 예산군 예산읍 주교리 305번지 1호,2010-08-10,2014-10-01 14:55:20
4610000,PHMD120104610020084000008,2010-08-24,,폐업,2012-01-18,,,340-806,,시내약국,I,2026-05-06 22:31:21,충청남도 예산군 예산읍 천변로 206,폐업,03,123,03,,186638.235521391    ,353132.247184861    ,충청남도 예산군 예산읍 예산4리 236번지 1호,2010-08-24,2012-01-18 13:07:52
4610000,PHMD120104610020084000009,2010-09-02,,폐업,2013-10-01,,,340-803,,우리시민약국,I,2026-05-06 22:31:21,충청남도 예산군 예산읍 금오대로 49-7,폐업,03,101,03,,185063.481946184    ,354769.90365039     ,충청남도 예산군 예산읍 산성리 648번지 2호,2010-09-02,2013-10-01 13:29:02
4610000,PHMD120104610020084000010,2010-11-11,,폐업,2015-04-13,,,340-806,,예산종합약국,I,2026-05-06 22:31:21,충청남도 예산군 예산읍 천변로 198,폐업,03,87,03,0413355571,186586.118694908    ,353064.727186207    ,충청남도 예산군 예산읍 예산4리 269번지 2호,2010-11-11,2015-04-13 13:19:42
4610000,PHMD120114610020084000001,2011-01-14,,폐업,2011-04-01,,,340-804,,건강한약국,I,2026-05-06 22:31:22,,폐업,03,55,03,,186227.042137243    ,353046.628956548    ,충청남도 예산군 예산읍 예산1리 442번지 9호,2011-01-14,2011-04-01 16:46:14
4610000,PHMD120114610020084000002,2011-04-01,,폐업,2013-04-25,,,340-804,,건강한약국,I,2026-05-06 22:31:23,충청남도 예산군 예산읍 예산로176번길 19-1,폐업,03,55,03,,186227.042137243    ,353046.628956548    ,충청남도 예산군 예산읍 예산1리 442번지 9호,2011-04-01,2013-04-25 16:01:22
4610000,PHMD120114610020084000004,2011-08-16,,폐업,2017-02-27,,,340-800,32434,태평양약국,I,2026-05-06 22:31:24,충청남도 예산군 예산읍 예산로  247,폐업,03,55,03,,186706.349326925    ,353280.353804492    ,충청남도 예산군 예산읍 186번지,2011-08-16,2017-02-27 21:09:45
4610000,PHMD120124610020084000001,2012-01-09,,폐업,2017-04-27,,,340-923,,읍내약국,I,2026-05-06 22:31:25,충청남도 예산군 덕산면 예덕로 1,폐업,03,76,03,,170341.120842024    ,355940.958971259    ,충청남도 예산군 덕산면 읍내리 233번지 9호,2012-01-09,2017-04-27 20:03:56
4610000,PHMD120124610020084000002,2012-01-19,,폐업,2016-07-07,,,340-806,,시내약국,I,2026-05-06 22:31:25,충청남도 예산군 예산읍 천변로 206,폐업,03,123,03,0413353498,186638.235521391    ,353132.247184861    ,충청남도 예산군 예산읍 예산4리 236번지 1호,2012-01-19,2016-07-07 13:43:39
4610000,PHMD120124610020084000003,2012-06-29,,폐업,2022-04-21,,,,32403,서울약국,I,2026-05-06 22:31:25,충청남도 예산군 고덕면 고덕중앙로 45,폐업,03,19,03,0413378034,173364.273100089    ,360405.939085302    ,충청남도 예산군 고덕면 대천리 697-14,2012-06-29,2022-04-22 09:53:05
4610000,PHMD120124610020084000004,2012-07-02,,폐업,2020-03-05,,,340-821,32453,지준약국,I,2026-05-06 22:31:26,충청남도 예산군 신양면 청신로 373-5,폐업,03,33,03,0413339189,188079.540499529    ,344574.431094837    ,충청남도 예산군 신양면 신양리 377번지 2호,2012-07-02,2020-03-05 15:24:33
4610000,PHMD120124610020084000005,2012-07-23,,폐업,2017-09-05,,,340-809,32431,대형약국,I,2026-05-06 22:31:26,충청남도 예산군 예산읍 아리랑로 10,폐업,03,125,03,,184776.655166541    ,353871.202610213    ,충청남도 예산군 예산읍 주교리 213번지 9호,2012-07-23,2017-09-05 13:54:36
4610000,PHMD120124610020084000006,2012-10-02,,폐업,2014-03-03,,,340-802,,명성약국,I,2026-05-06 22:31:26,충청남도 예산군 예산읍 신례원로 22,폐업,03,67,03,,185071.014504279    ,356973.745644227    ,충청남도 예산군 예산읍 관작리 330번지 1호,2012-10-02,2014-02-28 13:44:16
4610000,PHMD120134610020084000002,2013-05-01,,폐업,2013-05-31,,,,,삽교보룡약국,I,2026-05-06 22:31:27,충청남도 예산군 삽교읍 삽교로  72,폐업,03,105,03,,176362.992204305    ,353871.504191888    ,충청남도 예산군 삽교읍 신가리 282번지 1호,2013-05-01,2014-07-25 10:33:38
4610000,PHMD120134610020084000003,2013-06-11,,폐업,2023-08-31,,,,32421,명문약국,I,2026-05-06 22:31:27,충청남도 예산군 예산읍 창말로 5,폐업,03,50,03,0413310204,186083.504685336    ,358449.813862341    ,충청남도 예산군 예산읍 신례원리 253번지 16호,2013-06-11,2023-08-24 09:40:15
4610000,PHMD120134610020084000004,2013-07-25,,폐업,2014-03-31,,,,,부곡약국,I,2026-05-06 22:31:27,충청남도 예산군 삽교읍 삽교로  66,폐업,03,27,03,07040072302,176332.215492529    ,353893.520180633    ,충청남도 예산군 삽교읍 신가리 283번지 61호,2013-07-25,2014-03-31 16:47:01
4610000,PHMD120134610020084000006,2013-12-18,,폐업,2015-03-20,,,340-831,,순화당약국,I,2026-05-06 22:31:27,충청남도 예산군 응봉면 예당로 1596,폐업,03,14,03,,,,충청남도 예산군 응봉면 송석리 278번지 8호,2013-12-18,2015-03-20 16:26:36
4610000,PHMD120154610020084000001,2015-04-14,,폐업,2017-04-04,,,,32436,예산종합약국,I,2026-05-06 22:31:29,충청남도 예산군 예산읍 천변로 195 (흥농빌딩),폐업,03,66,03,0413355571,186831.573739493    ,353204.57966698     ,충청남도 예산군 예산읍 예산리 195번지,2015-04-14,2017-04-04 10:54:58
4610000,PHMD120114610020084000003,2011-05-11,,영업/정상,,,,340-803,32428,솔약국,I,2026-05-06 22:31:23,"충청남도 예산군 예산읍 벚꽃로155번길  20, 1층 102호",영업중,13,51,01,0413311866,185160.226256695    ,354831.096877926    ,충청남도 예산군 예산읍 산성리 85번지 2호,2011-05-11,2020-10-06 15:03:05
